Id,SalePrice
1580,180041.04193713996
1581,132174.14135561368
1582,110619.17467203291
1583,268976.32990740635
1584,223194.85616148936
1585,106595.58089109782
1586,76706.0270898658
1587,127288.34890733537
1588,156603.10359700525
1589,126068.68836495961
1590,142233.12580795138
1591,122689.95601483816
1592,170973.08138605912
1593,107745.17911422213
1594,258626.54706171397
1595,177979.148014261
1596,236954.6285352352
1597,233291.41338813564
1598,176924.09415366492
1599,133323.739578738
1600,155884.60470755256
1601,62336.04930081195
1602,121091.17640530042
1603,121540.35779171385
1604,221268.0036477476
1605,207446.07703526336
1606,169392.38382926318
1607,279035.3143597441
1608,178158.07028058602
1609,159189.69959903494
1610,150383.14095698294
1611,166374.68849356187
1612,190228.85162339127
1613,177870.67072480495
1614,120534.45934648006
1615,109009.47080202607
1616,109009.47080202607
1617,109009.47080202607
1618,110331.77511625183
1619,104440.08422273975
1620,261503.55879948087
1621,128944.00068393967
1622,160495.3305293439
1623,243828.86877656216
1624,204397.96671752617
1625,111481.37333937614
1626,190803.65073495344
1627,176162.372787609
1628,236564.30197113965
1629,178617.793269851
1630,347149.00907985936
1631,197126.44096213713
1632,233913.584102115
1633,145599.70904409018
1634,178930.24134183783
1635,154211.7130741025
1636,155740.904929662
1637,203574.65758566078
1638,225745.10424272408
1639,224860.49809501108
1640,301038.51329919184
1641,230033.69009907046
1642,203565.2414151697
1643,205237.65848334655
1644,194809.2543708024
1645,217675.50920048414
1646,145107.12136576217
1647,156172.00426333363
1648,154303.90715075663
1649,135622.93602498661
1650,108894.77733734644
1651,108894.77733734644
1652,96432.44457693206
1653,96432.44457693206
1654,162696.87452545247
1655,136341.4349144393
1656,158027.385788999
1657,162696.87452545247
1658,158027.385788999
1659,104871.18355641136
1660,145681.9204773243
1661,324593.03585160174
1662,292060.28960424056
1663,275011.72057880904
1664,368991.3753192213
1665,234200.98365789608
1666,240811.17344086085
1667,286347.61288470926
1668,235206.88210312984
1669,204742.52919033566
1670,244547.36766601485
1671,237649.778327269
1672,337090.02462752163
1673,252181.24719699335
1674,215520.01253212607
1675,179882.4676152725
1676,172410.0791649645
1677,179882.4676152725
1678,342838.0157431433
1679,300877.680599106
1680,255468.55078569576
1681,193965.04584854527
1682,230752.18898852315
1683,186636.3571761278
1684,150433.23798939437
1685,154302.4909684343
1686,160051.89826637818
1687,144509.90726033284
1688,173403.92040387128
1689,169067.8785509494
1690,157866.1704312956
1691,139074.36421669807
1692,205381.73340535726
1693,144509.90726033284
1694,160741.10760615548
1695,151002.3873986619
1696,251853.73325222087
1697,151002.3873986619
1698,297848.0199647334
1699,281190.8110281022
1700,223080.25460446547
1701,244663.0946553993
1702,228452.99254227453
1703,222992.40098243408
1704,229315.19120961777
1705,190516.25117917234
1706,342550.6161873621
1707,191091.0502907345
1708,186205.2578424562
1709,204598.82941244513
1710,192815.44762542096
1711,189699.6252743064
1712,248570.96144694995
1713,223567.20009399622
1714,207903.92430392752
1715,171985.09658536338
1716,159764.4987105971
1717,148699.61581302562
1718,151142.5120371648
1719,188853.71733326247
1720,202012.23341041544
1721,144819.72180998107
1722,144819.72180998107
1723,144819.72180998107
1724,193102.84718120206
1725,217375.20272898267
1726,179701.3788783848
1727,176146.2733901185
1728,159035.8258489156
1729,143940.7578510653
1730,200288.01989104037
1731,125563.95157264892
1732,108894.77733734644
1733,108894.77733734644
1734,131311.94268827047
1735,115792.3666760923
1736,115792.3666760923
1737,274149.5219114658
1738,190290.0567315832
1739,319147.6020722027
1740,232763.9858789907
1741,165225.09027043756
1742,156806.12524898953
1743,149200.6780447956
1744,228165.59298649346
1745,234775.78276945822
1746,283329.9175490079
1747,235004.79455469732
1748,282244.2573775671
1749,176721.07250168064
1750,159477.099154816
1751,255401.12198878286
1752,108894.77733734644
1753,210059.4209722856
1754,227325.80179952
1755,174421.87605543202
1756,113205.7706740626
1757,108894.77733734644
1758,180457.26672683464
1759,233051.38543477177
1760,173415.97761019826
1761,170398.28227449695
1762,213623.37615811403
1763,211209.0191954099
1764,122689.95601483816
1765,227734.49365282184
1766,193533.94651487365
1767,209915.72119439507
1768,149130.71514669724
1769,175715.17405644688
1770,126713.54979577323
1771,157465.3022643485
1772,183331.26228464543
1773,157177.9027085674
1774,252881.9547836661
1775,137347.33335967307
1776,144532.3222542
1777,98692.0931071182
1778,132892.64024506637
1779,158614.9004874728
1780,160755.51509835655
1781,157177.9027085674
1782,98548.39332922766
1783,138597.8759358606
1784,114787.7849920278
1785,139646.5298059217
1786,173415.97761019826
1787,182145.4999560375
1788,70814.33619635372
1789,106308.18133531675
1790,88920.50821056159
1791,272814.218773864
1792,183043.86272886433
1793,134185.93824608123
1794,121396.6580138233
1795,143526.42380896624
1796,148843.31559091617
1797,125544.927902858
1798,134329.63802397175
1799,89926.40665579535
1800,154735.00648442825
1801,157071.58437617664
1802,137634.73291545417
1803,195645.4629048908
1804,119959.66023491792
1805,134904.43713553392
1806,151841.70402036209
1807,205968.39839443762
1808,142751.0452389496
1809,153257.13651479373
1810,167362.880030174
1811,193293.6278115479
1812,154043.2480164707
1813,142085.46823305564
1814,108463.67800367482
1815,72682.43330893072
1816,98548.39332922766
1817,161242.6444031987
1818,218310.28856672466
1819,132510.5049979483
1820,101997.1879986006
1821,134760.73735764337
1822,158996.36984050882
1823,99266.89221868035
1824,190516.25117917234
1825,183370.52696424344
1826,129708.45499348719
1827,127719.44824100699
1828,176910.91151497743
1829,138784.33113857848
1830,195745.94020617814
1831,223907.33020452727
1832,228342.99964934305
1833,215198.33210495958
1834,148777.3948839813
1835,199614.90994875357
1836,196516.0442180203
1837,112918.37111828152
1838,147541.06847118612
1839,85902.81287486028
1840,157177.9027085674
1841,150280.31336982155
1842,119118.83552323966
1843,135910.33558076769
1844,133323.739578738
1845,165907.70829087112
1846,148268.516479354
1847,282340.40925122646
1848,79580.02264767657
1849,183474.96206253595
1850,138928.030916469
1851,175594.1649953906
1852,141227.22736271762
1853,135479.23624709607
1854,137203.63358178255
1855,177008.4720574617
1856,206912.9004026707
1857,230905.113608096
1858,238288.04092524145
1859,205317.32830189783
1860,161345.196267393
1861,202155.93318830596
1862,288419.014885735
1863,288419.014885735
1864,288419.014885735
1865,226153.7960960259
1866,231901.78721164746
1867,195689.44318323175
1868,248858.361002731
1869,170110.88271871587
1870,164937.6907146565
1871,200000.4365199479
1872,146145.4099347857
1873,188771.98046530157
1874,127000.9493515543
1875,194970.94429377906
1876,188905.9808362366
1877,192240.64851385882
1878,199138.23785260465
1879,115073.8677866396
1880,116079.76623187336
1881,216238.51142157876
1882,231845.65781932385
1883,179700.43726133567
1884,198085.2510414182
1885,202155.93318830596
1886,247421.3632238256
1887,188360.75451081427
1888,214945.2134205639
1889,138223.46495394412
1890,149849.21403614993
1891,138784.33113857848
1892,110619.17467203291
1893,181319.46539417788
1894,225866.39654024484
1895,208909.82274916128
1896,144710.86186290748
1897,140878.24004112705
1898,127634.41195662552
1899,161776.29560106463
1900,125323.63286932316
1901,166443.70977461114
1902,167667.9864945767
1903,266966.0335934196
1904,144532.3222542
1905,209053.52252705183
1906,171482.2430271509
1907,258629.94589928762
1908,102181.37730960271
1909,121401.17477026006
1910,121401.17477026006
1911,221713.97752539613
1912,324588.1439510449
1913,195953.86127221672
1914,66934.44219330918
1915,221555.4032035287
1916,101134.98933125735
1917,219096.11683193716
1918,117804.16356655984
1919,169679.78338504425
1920,213939.31497533014
1921,277310.9170250576
1922,220549.5047582949
1923,254650.04164673164
1924,197270.14074002765
1925,217821.2760277843
1926,268976.32990740635
1927,129587.54535358399
1928,186492.65739823726
1929,99123.19244078982
1930,141514.6269184987
1931,111625.07311726667
1932,130034.74408474611
1933,168548.82617409332
1934,174690.62708554236
1935,148737.65563911005
1936,174690.62708554236
1937,176777.56952462703
1938,183618.6618404265
1939,226441.19565180698
1940,168673.8849398105
1941,177482.60253892778
1942,179015.74467799513
1943,176864.7722795712
1944,264338.7567294695
1945,255468.55078569576
1946,196551.64185057496
1947,230464.78943274208
1948,198563.4387410425
1949,227303.39431915022
1950,165799.8893819997
1951,281334.51080599276
1952,240811.17344086085
1953,158758.60026536332
1954,232596.6462537194
1955,137537.17237296983
1956,307934.5945479596
1957,192240.64851385882
1958,254980.38044265143
1959,188670.56154696512
1960,119241.16134546523
1961,108894.77733734644
1962,96432.44457693206
1963,96432.44457693206
1964,131652.0727988015
1965,158027.385788999
1966,136341.4349144393
1967,212071.21786275314
1968,338814.4219622081
1969,264952.7361264713
1970,325927.9563315861
1971,316416.27276757767
1972,264869.01660325914
1973,216615.36459702495
1974,250362.58873624317
1975,339676.62062955135
1976,211065.31941751938
1977,297589.7186298189
1978,318310.9264863385
1979,252881.9547836661
1980,181175.76561628733
1981,243397.76944289054
1982,177583.27116902388
1983,177583.27116902388
1984,166849.47735561256
1985,193821.34607065475
1986,211209.0191954099
1987,163788.09249153218
1988,160466.23230847725
1989,179280.9205687178
1990,202017.78369155698
1991,179882.4676152725
1992,203758.09660842255
1993,145653.57254469802
1994,241570.62891520097
1995,175464.87270970113
1996,239921.00198501148
1997,258644.1620626799
1998,272999.9236883415
1999,226656.1750889652
2000,269385.7645354512
2001,235328.2587948089
2002,211496.41875119097
2003,221069.30742339132
2004,199078.6252285491
2005,194539.84496010744
2006,181894.26450574002
2007,223279.80053821515
2008,159764.4987105971
2009,176968.25824731722
2010,174199.4480760393
2011,153585.40826130394
2012,151717.31114872693
2013,164825.15620704216
2014,178675.4232386553
2015,173516.63872679698
2016,174895.7233004336
2017,180946.4630810864
2018,126138.75068421106
2019,108894.77733734644
2020,112630.97156250045
2021,108894.77733734644
2022,190228.85162339127
2023,182279.78356343697
2024,291413.1697952086
2025,327740.96509004163
2026,163644.39271364163
2027,121300.03908838809
2028,143568.51333971156
2029,159970.3452137287
2030,220118.40542462328
2031,172984.87827652664
2032,188648.15406659534
2033,208478.72341548966
2034,143439.2210540221
2035,186983.73698658726
2036,175333.0388093288
2037,177095.00891832385
2038,273359.82775690383
2039,162782.1940462984
2040,327364.1044010981
2041,224860.49809501108
2042,193697.22892198668
2043,189797.75228971965
2044,234775.78276945822
2045,217531.8094225936
2046,218250.30831204628
2047,151343.65045505084
2048,117660.4637886693
2049,233051.38543477177
2050,175384.73583937399
2051,130449.74402092723
2052,144819.72180998107
2053,145394.52092154324
2054,87842.38097551369
2055,199713.03696416682
2056,176864.7722795712
2057,133611.13913451906
2058,217553.27528591428
2059,153729.10803919449
2060,191665.84940229665
2061,210346.82052806666
2062,143382.7240310757
2063,111481.37333937614
2064,150280.31336982155
2065,121252.95823593275
2066,241960.77166398516
2067,238224.57743883115
2068,246846.56411226347
2069,109613.27622679913
2070,126650.07879586553
2071,81304.41998236303
2072,180208.09832594678
2073,134760.73735764337
2074,173272.2778323077
2075,140077.6291395933
2076,110619.17467203291
2077,165225.09027043756
2078,132317.84113350423
2079,144463.8599325823
2080,126138.75068421106
2081,143032.79509243602
2082,243397.76944289054
2083,179208.22472712782
2084,103290.48599961544
2085,145250.8211436527
2086,147550.0175899013
2087,152429.31062649158
2088,139508.28840151703
2089,81304.41998236303
2090,150433.23798939437
2091,158929.9820817981
2092,189159.19894178535
2093,188134.56006322513
2094,132317.84113350423
2095,158083.41576016953
2096,113924.26956351529
2097,116254.53937238443
2098,164565.25487449396
2099,43223.97884137031
2100,212933.41653009638
2101,170879.94569235586
2102,150049.41083698688
2103,112463.54002957347
2104,264250.71177862934
2105,166809.36296662112
2106,119090.02053883753
2107,272589.72374506167
2108,126138.75068421106
2109,141802.0264742798
2110,148987.0153688067
2111,196145.68294076476
2112,198969.29822969963
2113,136011.8464067598
2114,136983.65530941696
2115,185658.1407694383
2116,121109.25845804223
2117,159673.52948745654
2118,149598.53754528402
2119,130306.04424303668
2120,120549.61712692145
2121,113493.17022984367
2122,117365.3399676866
2123,100847.58977547628
2124,227746.54334565144
2125,217632.75377565678
2126,198678.13220572213
2127,225469.5705644612
2128,169070.70340209673
2129,95099.59865985473
2130,159537.36264595884
2131,167524.28671668618
2132,147104.60267168432
2133,134185.93824608123
2134,135562.28987622625
2135,93806.30065883989
2136,145819.77922411144
2137,136197.73513654876
2138,139215.43047225007
2139,142233.12580795138
2140,127288.34890733537
2141,133323.739578738
2142,138928.030916469
2143,146544.11914466755
2144,148555.91603513507
2145,122689.95601483816
2146,155453.50537388094
2147,232045.48698953798
2148,149671.79985980297
2149,114642.76845296798
2150,203736.6307451019
2151,112164.27459627416
2152,202874.43207775865
2153,201581.13407674382
2154,108894.77733734644
2155,128345.09467322091
2156,286199.672073349
2157,218394.00808993683
2158,235161.39373481084
2159,233504.23386822853
2160,136063.26020034053
2161,216813.3105331409
2162,311798.86371878686
2163,238511.97699461223
2164,201868.5336325249
2165,220836.90431407597
2166,127000.9493515543
2167,188504.45428870482
2168,185473.47689316294
2169,170107.30006583084
2170,193185.05110093878
2171,153441.7084834134
2172,139359.13025014062
2173,208622.4231933802
2174,243190.690572748
2175,229779.90552059276
2176,241385.97255242302
2177,247491.4180295797
2178,185723.30367463545
2179,106595.58089109782
2180,248858.361002731
2181,192384.34829174934
2182,209484.62186072345
2183,180313.56694894412
2184,141658.32669638924
2185,133180.03980084747
2186,146687.81892255807
2187,145250.8211436527
2188,142935.80102288065
2189,533671.3207817784
2190,150280.31336982155
2191,150280.31336982155
2192,97398.79510610335
2193,108069.30173491838
2194,135687.15731313464
2195,118378.96267812198
2196,157752.70182012956
2197,149888.10357162778
2198,189366.65295604803
2199,203237.1609974683
2200,135338.16999154407
2201,131214.38214578613
2202,159317.57570240204
2203,168208.5047347535
2204,222985.3350978171
2205,155751.63786132235
2206,141514.6269184987
2207,200669.02219230056
2208,238885.34693832652
2209,257480.34767616334
2210,102181.37730960271
2211,116798.26512132605
2212,121638.10214950953
2213,132063.39817444189
2214,188979.80962368444
2215,115792.3666760923
2216,217594.89776488373
2217,90070.10643368588
2218,148262.6754482506
2219,112876.1821663831
2220,83062.71553081734
2221,221555.4032035287
2222,221268.0036477476
2223,276736.1179134955
2224,191857.0051767627
2225,197774.68620352962
2226,227447.09409704077
2227,200431.5358536195
2228,205604.7278576789
2229,189098.83602948944
2230,148301.84822019291
2231,167588.31667602542
2232,199569.33718627627
2233,165225.09027043756
2234,191665.84940229665
2235,225435.29720657322
2236,233051.38543477177
2237,266964.53301693883
2238,177870.67072480495
2239,141658.32669638924
2240,155597.2051517715
2241,157177.9027085674
2242,134185.93824608123
2243,163807.29997663447
2244,99087.59480823515
2245,99087.59480823515
2246,151429.91159294586
2247,109009.47080202607
2248,101997.1879986006
2249,106164.4815574262
2250,112487.27178460991
2251,207550.6040412116
2252,212789.71675220583
2253,145946.90503923822
2254,182122.33467393
2255,185175.71954984168
2256,156359.39356960324
2257,234857.13697980158
2258,155309.8055959904
2259,176922.2109195667
2260,146831.51870044862
2261,154160.2073728661
2262,174565.57583332257
2263,267539.60785146814
2264,320708.2499480003
2265,189366.65295604803
2266,216382.21119946928
2267,305763.4730473843
2268,278173.11569240084
2269,169248.68405137263
2270,152183.62545733567
2271,223854.5996497773
2272,211550.7493035747
2273,153872.807817085
2274,179163.9687258198
2275,160051.89826637818
2276,174996.6751669942
2277,207044.07592245835
2278,189079.25340026696
2279,116079.76623187336
2280,116079.76623187336
2281,176864.7722795712
2282,176864.7722795712
2283,107753.74557531979
2284,127115.64281623391
2285,136341.4349144393
2286,126713.54979577323
2287,245696.96588913916
2288,228165.59298649346
2289,289669.097923644
2290,323769.91804854514
2291,267337.9948683088
2292,278747.91480396304
2293,351460.00241657556
2294,319113.04547785025
2295,313810.6606092545
2296,259896.1208211898
2297,218220.1690529775
2298,243685.1689986716
2299,335486.7207480498
2300,257619.89832823988
2301,190792.25190921107
2302,216669.61075525038
2303,232045.48698953798
2304,215729.2503593339
2305,171835.28005340233
2306,171835.28005340233
2307,180457.26672683464
2308,208047.62408181807
2309,211352.71897330045
2310,174996.6751669942
2311,186636.3571761278
2312,156181.22910501593
2313,159537.36264595884
2314,143425.47194240565
2315,154303.4325854834
2316,172971.3129802216
2317,175284.07472277526
2318,155895.71278333306
2319,150433.23798939437
2320,165512.48982621863
2321,213077.1163079869
2322,166662.08804934294
2323,145538.2206994338
2324,144509.90726033284
2325,203880.33052299244
2326,146785.93842447395
2327,198829.45682766123
2328,203789.45320750758
2329,182743.46434970715
2330,180139.63600432908
2331,305153.4514473876
2332,342912.49539767834
2333,285749.36525457504
2334,251102.08643724068
2335,235568.38616932588
2336,277513.08896764857
2337,181463.16517206843
2338,206323.2267471316
2339,205173.62852400728
2340,267251.93257272
2341,204311.42985666406
2342,205748.42763556945
2343,201150.0347430722
2344,209335.17295938518
2345,216136.24279384888
2346,177008.4720574617
2347,176577.37272379012
2348,188670.56154696512
2349,161329.08935640514
2350,199582.04525969052
2351,212358.6174185342
2352,226872.2949854786
2353,258958.30203995618
2354,142807.92491951355
2355,148987.0153688067
2356,141945.7262521703
2357,198276.03918526144
2358,192454.96957043235
2359,128631.55261195288
2360,113205.7706740626
2361,134185.93824608123
2362,270749.4999998376
2363,133754.8389124096
2364,136341.4349144393
2365,182756.46317308326
2366,150136.613591931
2367,209628.32163861397
2368,179020.26894792926
2369,207472.8249702559
2370,155942.98496459718
2371,162701.58261069804
2372,179882.4676152725
2373,220673.9895375858
2374,255869.51086029861
2375,199425.63740838575
2376,324157.04461737326
2377,343556.51463259594
2378,150280.31336982155
2379,270923.52285210835
2380,140221.32891748386
2381,170829.38160816857
2382,216094.8116436882
2383,213795.6151974396
2384,224075.51202569457
2385,141802.0264742798
2386,135910.33558076769
2387,143813.8233647473
2388,160626.69737794032
2389,139071.73069435955
2390,155309.8055959904
2391,123264.7551264003
2392,113205.7706740626
2393,157177.9027085674
2394,134473.3378018623
2395,215993.95168478333
2396,182181.66406152112
2397,222130.20231509084
2398,115217.56756453014
2399,80442.22131501981
2400,67383.43225091381
2401,100847.58977547628
2402,149992.91381404048
2403,208909.82274916128
2404,168673.8849398105
2405,164937.6907146565
2406,119241.16134546523
2407,129587.54535358399
2408,136054.03535865824
2409,149130.71514669724
2410,232045.48698953798
2411,117229.36445499767
2412,187498.55584347103
2413,159477.099154816
2414,150567.71292560262
2415,208909.82274916128
2416,120965.55868015168
2417,134185.93824608123
2418,117660.4637886693
2419,176137.60750786777
2420,117660.4637886693
2421,221411.70342563814
2422,117516.76401077874
2423,174081.36328728343
2424,159477.099154816
2425,321877.6146156584
2426,142746.33715370405
2427,158353.01649967328
2428,185151.89588714956
2429,112343.57200671936
2430,121540.35779171385
2431,162638.49426840787
2432,134185.93824608123
2433,152866.90937185124
2434,163213.29337997
2435,182612.76339519274
2436,117660.4637886693
2437,108894.77733734644
2438,119241.16134546523
2439,122689.95601483816
2440,145260.61245826393
2441,131599.34224405154
2442,123695.85446007192
2443,138784.33113857848
2444,123902.26743613245
2445,125976.96885357873
2446,204721.0558135176
2447,187769.84848826422
2448,177161.39667703456
2449,124941.68895101387
2450,182436.9492164795
2451,139759.05680003864
2452,269089.8904262282
2453,123839.55423796244
2454,183331.26228464543
2455,128449.24653504897
2456,159554.21984518706
2457,135162.8303781041
2458,124463.31743607816
2459,111768.7728951572
2460,154442.70751459285
2461,149415.3817589867
2462,165017.91949263934
2463,146214.53063698806
2464,240471.4109609526
2465,145156.08545231572
2466,152559.54452923016
2467,137687.46347020412
2468,138946.86325745113
2469,144539.5719541284
2470,266727.69754534506
2471,206878.81086009406
2472,235695.79522091712
2473,145180.4755879368
2474,151469.45950900833
2475,250410.14415397172
2476,138823.87905464094
2477,128294.24735256916
2478,193390.24673698313
2479,129156.44601991237
2480,131311.94268827047
2481,134185.93824608123
2482,109469.5764489086
2483,113636.87000773421
2484,120247.05979069899
2485,115792.3666760923
2486,182325.36383941164
2487,301118.650169519
2488,141697.8746124517
2489,171404.1807197307
2490,153729.10803919449
2491,128150.54757467861
2492,203449.23118932082
2493,175140.3749448847
2494,218968.80720149897
2495,163213.29337997
2496,332779.03129080555
2497,180243.87977381283
2498,108894.77733734644
2499,120247.05979069899
2500,133898.53869030016
2501,177583.27116902388
2502,173495.264771132
2503,157973.80552485562
2504,203685.11753036812
2505,210551.44217768466
2506,221986.5025372003
2507,292255.6939256736
2508,221986.5025372003
2509,206898.02585869376
2510,200287.83607572896
2511,167236.8871609051
2512,187905.73209329744
2513,198456.55393572283
2514,235206.88210312984
2515,131599.34224405154
2516,133112.2358598144
2517,127000.9493515543
2518,142376.82558584193
2519,200968.00438913537
2520,182827.08445176625
2521,177062.80260984544
2522,198187.6115768037
2523,113205.7706740626
2524,132030.44157772316
2525,129731.24513147454
2526,134185.93824608123
2527,115073.8677866396
2528,111050.27400570452
2529,108894.77733734644
2530,110475.47489414236
2531,225147.89765079215
2532,206157.48711949404
2533,181231.97940276927
2534,213508.21564165852
2535,280926.76056973997
2536,224346.90409164084
2537,177439.57139113333
2538,152709.2691535355
2539,155740.904929662
2540,175858.87383433743
2541,153967.8192313891
2542,159537.36264595884
2543,119241.16134546523
2544,141083.52758482707
2545,151968.17145490422
2546,154160.2073728661
2547,134760.73735764337
2548,237870.4074667218
2549,146764.65637646467
2550,716888.5375922151
2551,138784.33113857848
2552,122689.95601483816
2553,150280.31336982155
2554,156459.4038191147
2555,101563.92219436629
2556,95099.59865985473
2557,108894.77733734644
2558,279711.8081126098
2559,189079.25340026696
2560,139030.20012304577
2561,110768.61605987378
2562,156110.13326105967
2563,148341.30422859968
2564,180727.61775457874
2565,160914.0969337214
2566,205538.14877015943
2567,143872.4868582564
2568,208909.82274916128
2569,198563.4387410425
2570,104049.47442217972
2571,226153.7960960259
2572,131311.94268827047
2573,228452.99254227453
2574,376463.7637695293
2575,129734.16189027755
2576,175036.8814636413
2577,194441.71794469416
2578,101997.1879986006
2579,76706.0270898658
2580,213619.2345457974
2581,138928.030916469
2582,128581.64690835023
2583,218250.30831204628
2584,171404.1807197307
2585,184768.2600635508
2586,187211.15628768996
2587,197126.44096213713
2588,116654.56534343553
2589,132174.14135561368
2590,200431.5358536195
2591,312229.9630524585
2592,227447.09409704077
2593,209484.62186072345
2594,162925.89382418894
2595,173272.2778323077
2596,260929.14234553624
2597,198994.53807471413
2598,261848.58832406622
2599,246846.56411226347
2600,277023.51746927656
2601,119241.16134546523
2602,109009.47080202607
2603,99662.39391979731
2604,109009.47080202607
2605,109009.47080202607
2606,129587.54535358399
2607,179595.06805949143
2608,225578.99698446377
2609,147702.00059242503
2610,99123.19244078982
2611,215807.41208790714
2612,154016.50759497556
2613,101997.1879986006
2614,112199.87222882883
2615,170541.9820523875
2616,131886.7417998326
2617,242966.67010921892
2618,184480.86050776974
2619,250726.458115308
2620,161305.26569371298
2621,171641.66705841178
2622,182843.37517806556
2623,222136.03583269686
2624,271986.3009779061
2625,334503.23729668325
2626,152723.2095939607
2627,157752.70182012956
2628,304051.8756937678
2629,360539.44618755707
2630,258126.8015911133
2631,321732.7894054074
2632,302365.05113338993
2633,231039.58854430422
2634,272137.7250209983
2635,143095.32447529462
2636,197054.3040799787
2637,140365.02869537438
2638,236630.68972985036
2639,208371.18022958536
2640,143239.02425318517
2641,110331.77511625183
2642,188648.15406659534
2643,107753.74557531979
2644,145010.50244032696
2645,100698.04896648234
2646,93160.21437451271
2647,107753.74557531979
2648,138353.23180490686
2649,184049.76117409812
2650,136341.4349144393
2651,158027.385788999
2652,305890.12429723784
2653,217244.40986681252
2654,234775.78276945822
2655,253169.3543394472
2656,236621.55679582377
2657,257349.26406403133
2658,246066.28612819253
2659,248208.6920655188
2660,274907.9438611012
2661,242248.17121976623
2662,240523.77388507978
2663,230598.88171133277
2664,209628.32163861397
2665,227015.99476336915
2666,224141.9992055584
2667,150433.23798939437
2668,154051.72256991267
2669,175284.07472277526
2670,246746.6457704077
2671,154051.72256991267
2672,180744.66628261574
2673,201868.5336325249
2674,207185.42541447483
2675,148843.31559091617
2676,169523.08478377762
2677,203506.38659285186
2678,244261.46868671445
2679,215051.52423945727
2680,244232.93693877678
2681,316368.71734984906
2682,294662.2347155204
2683,393986.3713687712
2684,272027.44889160234
2685,313165.04137670307
2686,216257.1524337521
2687,224716.79831712053
2688,200862.63518729113
2689,168386.48538402942
2690,327988.5334932958
2691,180021.6431232289
2692,148843.31559091617
2693,185917.85828667512
2694,147262.61803412024
2695,179477.82546663156
2696,167415.80191373275
2697,195137.05155203937
2698,180443.04304994497
2699,185630.45873089402
2700,159620.79893270656
2701,133521.1115284276
2702,126713.54979577323
2703,200412.5121838286
2704,158758.60026536332
2705,126138.75068421106
2706,115361.26734242067
2707,117660.4637886693
2708,131886.7417998326
2709,115792.3666760923
2710,119959.66023491792
2711,335368.5440516382
2712,312739.5917453262
2713,148987.0153688067
2714,111733.83364318719
2715,158530.52258367595
2716,107045.88770987173
2717,177936.5839182424
2718,210059.4209722856
2719,156172.00426333363
2720,176433.67294589957
2721,135766.63580287716
2722,186107.13082704294
2723,124989.15246108675
2724,113780.56978562476
2725,135766.63580287716
2726,148699.61581302562
2727,209628.32163861397
2728,198563.4387410425
2729,148612.4130580815
2730,164075.49204731325
2731,101997.1879986006
2732,134617.03757975285
2733,190659.9509570629
2734,218106.60853415576
2735,159477.099154816
